日期,收盘,开盘,高,低,交易量,涨跌幅
2000/2/10,"4,090.00","3,974.83","4,090.07","3,956.90",,3.06%
2000/2/9,"3,968.46","4,061.74","4,087.84","3,966.33",,-2.32%
2000/2/8,"4,062.77","3,932.24","4,063.79","3,932.24",,3.29%
2000/2/7,"3,933.34","3,873.43","3,933.75","3,858.89",,1.52%
2000/2/4,"3,874.37","3,858.60","3,929.81","3,856.83",,0.60%
2000/2/3,"3,851.16","3,726.13","3,857.34","3,704.23",,3.40%
2000/2/2,"3,724.46","3,700.20","3,785.36","3,693.95",,0.61%
2000/2/1,"3,701.78","3,580.29","3,703.59","3,544.93",,3.69%
2000/1/31,"3,570.05","3,438.09","3,570.59","3,349.06",,3.60%
2000/1/28,"3,446.13","3,595.89","3,617.60","3,409.59",,-4.09%
2000/1/27,"3,593.15","3,628.88","3,701.30","3,512.07",,-0.77%
2000/1/26,"3,621.21","3,762.69","3,762.69","3,621.10",,-3.67%
2000/1/25,"3,759.11","3,667.02","3,759.33","3,591.34",,2.68%
2000/1/24,"3,660.96","3,888.33","3,905.10","3,660.86",,-4.91%
2000/1/21,"3,849.96","3,841.74","3,891.81","3,806.58",,0.21%
2000/1/20,"3,841.74","3,798.84","3,877.43","3,782.43",,1.34%
2000/1/19,"3,790.89","3,741.45","3,803.72","3,711.96",,0.88%
2000/1/18,"3,757.78","3,704.74","3,779.56","3,665.87",,1.43%
2000/1/14,"3,704.74","3,653.30","3,744.89","3,653.30",,2.57%
2000/1/13,"3,612.08","3,495.83","3,612.43","3,494.39",,3.85%
2000/1/12,"3,478.14","3,548.77","3,572.62","3,447.90",,-1.87%
2000/1/11,"3,544.35","3,715.22","3,717.17","3,517.79",,-4.66%
2000/1/10,"3,717.41","3,558.21","3,756.17","3,558.21",,5.32%
2000/1/7,"3,529.60","3,337.26","3,529.75","3,314.75",,5.65%
2000/1/6,"3,340.81","3,488.31","3,513.55","3,334.02",,-4.75%
2000/1/5,"3,507.31","3,543.13","3,576.17","3,371.75",,-1.10%
2000/1/4,"3,546.20","3,766.57","3,766.57","3,542.73",,-6.45%
2000/1/3,"3,790.55","3,755.74","3,836.86","3,643.25",,2.23%
1999/12/31,"3,707.83","3,700.00","3,732.10","3,689.75",,0.66%
1999/12/30,"3,683.67","3,692.57","3,750.41","3,680.75",,-0.16%
1999/12/29,"3,689.68","3,582.93","3,689.82","3,582.93",,3.07%
1999/12/28,"3,579.95","3,601.14","3,623.03","3,550.87",,-0.52%
1999/12/27,"3,598.51","3,588.43","3,620.13","3,521.85",,0.23%
1999/12/23,"3,590.28","3,566.40","3,625.58","3,566.40",,0.79%
1999/12/22,"3,562.29","3,536.92","3,568.48","3,501.34",,0.96%
1999/12/21,"3,528.53","3,397.26","3,528.88","3,393.07",,4.09%
1999/12/20,"3,390.01","3,361.97","3,406.22","3,351.53",,0.90%
1999/12/17,"3,359.86","3,362.69","3,434.22","3,341.71",,0.83%
1999/12/16,"3,332.31","3,253.98","3,332.56","3,253.98",,2.88%
1999/12/15,"3,239.18","3,165.68","3,239.65","3,121.32",,2.27%
1999/12/14,"3,167.29","3,243.60","3,251.79","3,166.66",,-2.32%
1999/12/13,"3,242.37","3,198.35","3,252.92","3,173.27",,1.22%
1999/12/10,"3,203.28","3,172.38","3,208.93","3,129.95",,1.13%
1999/12/9,"3,167.52","3,184.50","3,219.22","3,093.98",,0.11%
1999/12/8,"3,164.08","3,197.51","3,223.56","3,158.87",,-1.28%
1999/12/7,"3,205.08","3,190.57","3,211.99","3,158.73",,0.44%
1999/12/6,"3,191.09","3,172.31","3,223.63","3,120.12",,0.59%
1999/12/3,"3,172.37","3,120.12","3,209.93","3,120.12",,2.06%
1999/12/2,"3,108.47","3,002.90","3,108.47","3,002.90",,3.71%
1999/12/1,"2,997.28","2,970.04","3,019.21","2,956.79",,1.03%
1999/11/30,"2,966.71","3,061.68","3,067.09","2,964.11",,-3.15%
1999/11/29,"3,063.23","3,114.88","3,127.05","3,063.23",,-1.71%
1999/11/26,"3,116.62","3,109.35","3,151.77","3,108.49",,0.26%
1999/11/24,"3,108.52","3,003.02","3,108.96","2,982.02",,3.62%
1999/11/23,"2,999.78","3,049.40","3,066.44","2,975.71",,-1.63%
1999/11/22,"3,049.61","3,028.51","3,057.06","3,010.92",,0.69%
1999/11/19,"3,028.84","3,001.28","3,034.78","2,983.64",,0.84%
1999/11/18,"3,003.49","2,914.25","3,003.49","2,914.25",,3.15%
1999/11/17,"2,911.69","2,952.91","2,967.79","2,908.03",,-0.97%
1999/11/16,"2,940.25","2,875.87","2,940.61","2,875.87",,2.24%
1999/11/15,"2,875.87","2,891.58","2,901.16","2,869.45",,-0.45%
1999/11/12,"2,888.91","2,851.36","2,889.70","2,775.96",,1.37%
1999/11/11,"2,849.81","2,798.07","2,851.52","2,798.07",,1.87%
1999/11/10,"2,797.61","2,770.76","2,824.68","2,757.98",,1.23%
1999/11/9,"2,763.58","2,791.56","2,813.52","2,741.17",,-0.81%
1999/11/8,"2,786.27","2,732.53","2,792.27","2,725.20",,1.11%
1999/11/5,"2,755.70","2,704.88","2,765.56","2,704.88",,1.95%
1999/11/4,"2,703.11","2,682.55","2,716.41","2,677.13",,1.14%
1999/11/3,"2,672.72","2,630.73","2,686.70","2,630.73",,1.74%
1999/11/2,"2,626.99","2,617.07","2,662.51","2,612.39",,0.41%
1999/11/1,"2,616.36","2,637.04","2,661.08","2,616.27",,-0.80%
1999/10/29,"2,637.44","2,539.93","2,651.12","2,539.93",,3.84%
1999/10/28,"2,539.93","2,471.91","2,540.17","2,471.91",,3.36%
1999/10/27,"2,457.46","2,466.45","2,467.89","2,423.29",,-0.36%
1999/10/26,"2,466.40","2,484.85","2,522.80","2,466.09",,-0.72%
1999/10/25,"2,484.19","2,488.16","2,507.63","2,462.70",,-0.07%
1999/10/22,"2,485.90","2,479.74","2,523.61","2,472.40",,0.35%
1999/10/21,"2,477.14","2,450.44","2,482.03","2,396.58",,0.44%
1999/10/20,"2,466.29","2,384.52","2,466.29","2,384.52",,4.40%
1999/10/19,"2,362.25","2,369.55","2,401.92","2,346.27",,0.01%
1999/10/18,"2,362.11","2,401.20","2,404.92","2,299.95",,-1.73%
1999/10/15,"2,403.81","2,467.20","2,468.34","2,382.24",,-2.72%
1999/10/14,"2,470.99","2,463.26","2,484.24","2,426.18",,0.67%
1999/10/13,"2,454.49","2,515.80","2,527.15","2,444.62",,-2.86%
1999/10/12,"2,526.82","2,585.53","2,586.33","2,508.02",,-2.02%
1999/10/11,"2,578.88","2,556.86","2,585.03","2,555.18",,0.92%
1999/10/8,"2,555.36","2,534.10","2,555.36","2,484.18",,0.92%
1999/10/7,"2,532.00","2,535.69","2,558.10","2,512.29",,-0.02%
1999/10/6,"2,532.40","2,479.06","2,532.40","2,479.06",,2.46%
1999/10/5,"2,471.50","2,468.44","2,507.90","2,436.23",,0.15%
1999/10/4,"2,467.92","2,406.45","2,467.96","2,406.45",,2.64%
1999/10/1,"2,404.45","2,407.70","2,408.05","2,358.22",,-0.14%
1999/9/30,"2,407.90","2,401.49","2,433.36","2,379.42",,0.38%
1999/9/29,"2,398.78","2,428.32","2,449.27","2,397.50",,-1.21%
1999/9/28,"2,428.11","2,425.70","2,437.99","2,359.48",,0.07%
1999/9/27,"2,426.51","2,401.27","2,453.94","2,401.27",,1.12%
1999/9/24,"2,399.58","2,398.92","2,410.58","2,345.22",,-0.15%
1999/9/23,"2,403.07","2,524.71","2,539.66","2,392.01",,-4.41%
1999/9/22,"2,513.94","2,474.57","2,515.62","2,455.85",,1.63%
1999/9/21,"2,473.74","2,536.66","2,536.66","2,472.94",,-2.82%
1999/9/20,"2,545.41","2,541.16","2,551.66","2,523.04",,0.34%
1999/9/17,"2,536.91","2,468.88","2,537.31","2,468.88",,2.84%
1999/9/16,"2,466.88","2,459.79","2,478.88","2,413.02",,0.15%
1999/9/15,"2,463.09","2,518.84","2,539.26","2,461.93",,-2.35%
1999/9/14,"2,522.46","2,483.30","2,525.42","2,482.14",,1.59%
1999/9/13,"2,483.10","2,533.36","2,533.36","2,483.10",,-2.03%
1999/9/10,"2,534.61","2,505.50","2,548.55","2,502.61",,1.16%
1999/9/9,"2,505.50","2,454.67","2,506.01","2,453.44",,2.07%
1999/9/8,"2,454.67","2,491.82","2,504.55","2,453.64",,-1.49%
1999/9/7,"2,491.82","2,506.69","2,525.03","2,491.82",,-0.59%
1999/9/3,"2,506.69","2,393.75","2,506.75","2,393.75",,4.77%
1999/9/2,"2,392.60","2,404.94","2,407.49","2,356.40",,-0.51%
1999/9/1,"2,404.94","2,396.87","2,433.45","2,390.02",,0.34%
1999/8/31,"2,396.87","2,366.88","2,400.65","2,326.99",,1.27%
1999/8/30,"2,366.88","2,402.57","2,415.60","2,358.79",,-1.49%
1999/8/27,"2,402.57","2,417.30","2,438.88","2,396.07",,-0.61%
1999/8/26,"2,417.30","2,460.92","2,467.46","2,416.31",,-1.77%
1999/8/25,"2,460.92","2,404.82","2,465.74","2,400.21",,2.33%
1999/8/24,"2,404.82","2,385.84","2,432.39","2,371.14",,0.79%
1999/8/23,"2,385.87","2,315.07","2,386.01","2,315.07",,3.06%
1999/8/20,"2,315.07","2,278.79","2,315.49","2,276.20",,1.59%
1999/8/19,"2,278.79","2,317.39","2,317.39","2,270.96",,-1.67%
1999/8/18,"2,317.39","2,337.37","2,351.00","2,317.39",,-0.85%
1999/8/17,"2,337.37","2,313.08","2,346.55","2,295.11",,1.05%
1999/8/16,"2,313.08","2,307.06","2,332.97","2,294.37",,0.26%
1999/8/13,"2,307.06","2,216.15","2,307.13","2,216.15",,4.19%
1999/8/12,"2,214.33","2,241.80","2,260.84","2,212.99",,-1.23%
1999/8/11,"2,241.80","2,164.55","2,241.82","2,164.55",,3.61%
1999/8/10,"2,163.77","2,187.61","2,192.77","2,120.26",,-1.09%
1999/8/9,"2,187.61","2,212.15","2,226.67","2,183.85",,-1.11%
1999/8/6,"2,212.15","2,232.23","2,260.01","2,201.90",,-0.90%
1999/8/5,"2,232.23","2,204.33","2,232.23","2,148.23",,1.27%
1999/8/4,"2,204.33","2,239.18","2,258.83","2,202.49",,-1.56%
1999/8/3,"2,239.18","2,264.81","2,292.29","2,211.44",,-1.13%
1999/8/2,"2,264.81","2,270.93","2,307.55","2,255.79",,-0.27%
1999/7/30,"2,270.93","2,263.06","2,309.18","2,263.06",,0.35%
1999/7/29,"2,263.06","2,333.78","2,333.78","2,256.18",,-3.03%
1999/7/28,"2,333.78","2,308.39","2,338.01","2,282.77",,1.08%
1999/7/27,"2,308.78","2,233.51","2,312.68","2,233.51",,3.37%
1999/7/26,"2,233.51","2,302.02","2,302.02","2,233.15",,-2.98%
1999/7/23,"2,302.02","2,281.92","2,313.82","2,270.00",,0.88%
1999/7/22,"2,281.92","2,363.63","2,363.63","2,281.31",,-3.46%
1999/7/21,"2,363.63","2,329.32","2,368.37","2,325.11",,1.47%
1999/7/20,"2,329.32","2,424.62","2,424.62","2,327.73",,-3.93%
1999/7/19,"2,424.62","2,459.50","2,468.42","2,422.63",,-1.42%
1999/7/16,"2,459.48","2,429.27","2,466.80","2,429.27",,1.24%
1999/7/15,"2,429.27","2,417.05","2,430.44","2,407.40",,0.51%
1999/7/14,"2,417.05","2,373.61","2,417.06","2,360.83",,1.83%
1999/7/13,"2,373.66","2,384.21","2,384.21","2,352.52",,-0.44%
1999/7/12,"2,384.24","2,393.02","2,410.62","2,370.09",,-0.37%
1999/7/9,"2,393.02","2,374.58","2,393.36","2,363.41",,0.78%
1999/7/8,"2,374.58","2,340.67","2,377.86","2,329.10",,1.45%
1999/7/7,"2,340.67","2,331.12","2,347.28","2,317.38",,0.43%
1999/7/6,"2,330.73","2,347.88","2,383.02","2,325.32",,-0.73%
1999/7/2,"2,347.88","2,322.32","2,348.22","2,322.32",,1.10%
1999/7/1,"2,322.32","2,296.77","2,329.06","2,272.17",,1.11%
1999/6/30,"2,296.77","2,280.07","2,320.43","2,250.95",,0.73%
1999/6/29,"2,280.06","2,243.73","2,280.41","2,192.95",,1.61%
1999/6/28,"2,243.94","2,185.76","2,243.94","2,185.76",,2.66%
1999/6/25,"2,185.76","2,184.87","2,221.31","2,174.11",,0.04%
1999/6/24,"2,184.87","2,239.33","2,239.33","2,181.48",,-2.43%
1999/6/23,"2,239.33","2,209.89","2,239.59","2,177.48",,1.33%
1999/6/22,"2,209.89","2,268.67","2,280.31","2,209.85",,-2.59%
1999/6/21,"2,268.66","2,205.46","2,268.66","2,205.46",,2.87%
1999/6/18,"2,205.46","2,190.83","2,206.20","2,155.19",,0.67%
1999/6/17,"2,190.83","2,159.10","2,198.29","2,139.80",,1.08%
1999/6/16,"2,167.49","2,058.17","2,167.82","2,058.17",,5.31%
1999/6/15,"2,058.17","2,028.56","2,072.35","2,020.38",,1.44%
1999/6/14,"2,028.92","2,062.29","2,074.28","2,027.90",,-1.62%
1999/6/11,"2,062.29","2,097.79","2,120.54","2,057.19",,-1.69%
1999/6/10,"2,097.79","2,135.48","2,135.48","2,081.67",,-1.76%
1999/6/9,"2,135.48","2,089.14","2,136.52","2,089.14",,2.34%
1999/6/8,"2,086.75","2,152.69","2,158.80","2,083.81",,-3.06%
1999/6/7,"2,152.69","2,109.41","2,155.39","2,109.41",,2.05%
1999/6/4,"2,109.41","2,031.97","2,109.47","2,031.97",,3.89%
1999/6/3,"2,030.40","2,074.54","2,083.00","2,029.22",,-2.13%
1999/6/2,"2,074.54","2,025.79","2,076.65","1,987.40",,2.41%
1999/6/1,"2,025.79","2,089.70","2,089.70","2,025.66",,-3.06%
1999/5/28,"2,089.70","2,050.09","2,090.16","2,038.74",,1.93%
1999/5/27,"2,050.09","2,053.04","2,069.11","2,021.18",,-0.14%
1999/5/26,"2,053.04","1,999.04","2,053.04","1,960.55",,2.70%
1999/5/25,"1,999.04","2,060.59","2,086.48","1,997.82",,-2.99%
1999/5/24,"2,060.59","2,114.40","2,123.47","2,050.83",,-2.54%
1999/5/21,"2,114.40","2,139.95","2,152.56","2,105.01",,-1.19%
1999/5/20,"2,139.95","2,186.31","2,193.45","2,139.95",,-2.12%
1999/5/19,"2,186.20","2,159.36","2,186.51","2,119.55",,1.25%
1999/5/18,"2,159.26","2,175.74","2,180.67","2,146.81",,-0.76%
1999/5/17,"2,175.74","2,125.15","2,175.74","2,099.73",,2.38%
1999/5/14,"2,125.15","2,179.08","2,179.08","2,120.72",,-2.47%
1999/5/13,"2,179.08","2,217.68","2,239.86","2,178.37",,-1.74%
1999/5/12,"2,217.68","2,175.85","2,223.53","2,152.77",,1.92%
1999/5/11,"2,175.85","2,134.75","2,182.46","2,134.75",,1.93%
1999/5/10,"2,134.75","2,117.73","2,151.87","2,109.90",,0.80%
1999/5/7,"2,117.73","2,079.42","2,119.86","2,064.56",,1.88%
1999/5/6,"2,078.63","2,155.77","2,163.79","2,075.96",,-3.58%
1999/5/5,"2,155.77","2,097.55","2,155.80","2,047.77",,2.78%
1999/5/4,"2,097.55","2,137.95","2,170.52","2,096.08",,-1.89%
1999/5/3,"2,137.95","2,136.39","2,145.45","2,097.39",,0.07%
1999/4/30,"2,136.39","2,119.47","2,172.14","2,081.67",,0.81%
1999/4/29,"2,119.29","2,150.44","2,152.72","2,094.57",,-1.45%
1999/4/28,"2,150.44","2,207.03","2,217.17","2,147.54",,-2.56%
1999/4/27,"2,207.03","2,263.01","2,283.55","2,197.26",,-2.37%
1999/4/26,"2,260.66","2,210.45","2,276.68","2,210.45",,2.27%
1999/4/23,"2,210.44","2,183.49","2,224.40","2,151.06",,1.23%
1999/4/22,"2,183.49","2,105.82","2,185.23","2,105.82",,3.69%
1999/4/21,"2,105.82","2,031.60","2,106.23","2,022.00",,3.72%
1999/4/20,"2,030.28","1,967.57","2,030.34","1,952.36",,3.19%
1999/4/19,"1,967.58","2,086.46","2,104.55","1,962.56",,-5.70%
1999/4/16,"2,086.46","2,135.81","2,144.61","2,082.00",,-2.31%
1999/4/15,"2,135.81","2,103.63","2,136.27","2,053.72",,1.53%
1999/4/14,"2,103.63","2,175.18","2,214.68","2,103.63",,-3.29%
1999/4/13,"2,175.18","2,219.21","2,240.30","2,173.23",,-1.98%
1999/4/12,"2,219.21","2,232.47","2,232.47","2,167.71",,-0.59%
1999/4/9,"2,232.47","2,224.75","2,238.59","2,208.39",,0.35%
1999/4/8,"2,224.75","2,192.29","2,224.81","2,156.65",,1.48%
1999/4/7,"2,192.29","2,218.83","2,251.29","2,158.63",,-1.20%
1999/4/6,"2,218.83","2,219.64","2,244.25","2,200.56",,-0.04%
1999/4/5,"2,219.64","2,146.13","2,219.97","2,146.13",,3.43%
1999/4/1,"2,146.13","2,106.39","2,147.63","2,106.39",,1.89%
1999/3/31,"2,106.39","2,125.69","2,168.69","2,104.19",,-0.91%
1999/3/30,"2,125.69","2,144.66","2,158.94","2,123.98",,-0.88%
1999/3/29,"2,144.66","2,067.30","2,144.66","2,067.30",,3.74%
1999/3/26,"2,067.30","2,083.35","2,096.22","2,058.87",,-0.77%
1999/3/25,"2,083.35","2,013.55","2,083.46","2,013.55",,3.47%
1999/3/24,"2,013.55","1,961.31","2,013.70","1,943.92",,2.66%
1999/3/23,"1,961.31","2,026.84","2,026.84","1,960.31",,-3.25%
1999/3/22,"2,027.14","2,053.69","2,065.11","2,025.70",,-1.29%
1999/3/19,"2,053.69","2,102.91","2,121.56","2,053.17",,-2.33%
1999/3/18,"2,102.77","2,064.50","2,102.97","2,060.53",,1.85%
1999/3/17,"2,064.50","2,073.14","2,080.24","2,057.13",,-0.42%
1999/3/16,"2,073.31","2,060.34","2,083.32","2,048.29",,0.63%
1999/3/15,"2,060.34","2,009.36","2,060.34","1,999.23",,2.56%
1999/3/12,"2,008.96","2,043.76","2,043.76","1,989.84",,-1.70%
1999/3/11,"2,043.76","2,038.51","2,067.49","2,020.23",,0.26%
1999/3/10,"2,038.51","2,028.57","2,042.87","2,012.03",,0.49%
1999/3/9,"2,028.57","2,034.05","2,070.24","2,021.21",,-0.27%
1999/3/8,"2,034.05","1,969.87","2,034.69","1,969.87",,3.26%
1999/3/5,"1,969.87","1,933.06","1,985.54","1,933.06",,1.91%
1999/3/4,"1,933.03","1,899.81","1,954.31","1,880.85",,1.75%
1999/3/3,"1,899.81","1,891.70","1,913.18","1,870.37",,0.59%
1999/3/2,"1,888.66","1,937.70","1,953.83","1,886.36",,-2.53%
1999/3/1,"1,937.70","1,925.97","1,945.37","1,902.29",,0.65%
1999/2/26,"1,925.28","1,974.39","1,974.39","1,914.70",,-2.49%
1999/2/25,"1,974.39","1,989.14","1,989.14","1,936.40",,-0.74%
1999/2/24,"1,989.14","2,028.23","2,055.82","1,988.33",,-1.93%
1999/2/23,"2,028.23","1,996.02","2,035.37","1,991.60",,1.61%
1999/2/22,"1,996.02","1,931.65","1,996.38","1,918.71",,3.34%
1999/2/19,"1,931.59","1,906.09","1,938.65","1,906.09",,1.34%
1999/2/18,"1,906.09","1,891.37","1,915.25","1,864.90",,0.78%
1999/2/17,"1,891.37","1,954.48","1,954.48","1,885.77",,-3.23%
1999/2/16,"1,954.49","1,958.60","2,004.64","1,940.74",,-0.21%
1999/2/12,"1,958.60","2,044.68","2,044.68","1,957.93",,-4.21%
1999/2/11,"2,044.68","1,946.41","2,045.08","1,946.41",,5.17%
1999/2/10,"1,944.18","1,935.33","1,973.90","1,924.53",,0.46%
1999/2/9,"1,935.33","2,034.21","2,036.21","1,935.24",,-4.87%
1999/2/8,"2,034.36","1,988.55","2,034.36","1,986.25",,2.30%
1999/2/5,"1,988.69","2,027.66","2,039.79","1,963.80",,-1.92%
1999/2/4,"2,027.66","2,119.95","2,121.62","2,027.56",,-4.35%
1999/2/3,"2,119.94","2,078.77","2,120.10","2,064.34",,1.98%
1999/2/2,"2,078.69","2,130.93","2,133.40","2,065.74",,-2.45%
1999/2/1,"2,130.93","2,127.19","2,150.83","2,114.53",,0.18%
1999/1/29,"2,127.19","2,104.59","2,128.19","2,074.01",,1.07%
1999/1/28,"2,104.59","2,030.36","2,105.66","2,030.36",,3.66%
1999/1/27,"2,030.36","2,062.21","2,091.51","2,030.08",,-1.54%
1999/1/26,"2,062.20","2,004.14","2,063.52","2,004.14",,3.26%
1999/1/25,"1,997.16","1,964.21","1,998.17","1,951.29",,1.68%
1999/1/22,"1,964.21","1,961.76","1,990.80","1,926.70",,0.12%
1999/1/21,"1,961.76","2,033.71","2,033.71","1,957.32",,-3.54%
1999/1/20,"2,033.71","2,033.71","2,096.27","2,032.81",,0.00%
1999/1/19,"2,033.71","1,981.62","2,034.09","1,981.62",,2.63%
1999/1/15,"1,981.62","1,906.12","1,982.38","1,906.12",,3.96%
1999/1/14,"1,906.12","1,965.10","1,965.10","1,905.47",,-2.19%
1999/1/13,"1,948.71","1,939.08","1,985.79","1,838.65",,0.46%
1999/1/12,"1,939.75","2,000.18","2,007.10","1,937.53",,-3.02%
1999/1/11,"2,000.18","1,973.66","2,000.70","1,968.37",,1.34%
1999/1/8,"1,973.66","1,966.35","2,008.26","1,940.91",,0.37%
1999/1/7,"1,966.35","1,963.95","1,975.67","1,927.12",,0.12%
1999/1/6,"1,963.95","1,903.00","1,963.95","1,903.00",,3.20%
1999/1/5,"1,903.00","1,854.39","1,903.00","1,848.78",,2.62%
1999/1/4,"1,854.39","1,836.01","1,874.61","1,833.43",,1.00%
1998/12/31,"1,836.01","1,812.07","1,848.36","1,809.91",,1.38%
1998/12/30,"1,810.97","1,823.31","1,842.91","1,806.25",,-0.68%
1998/12/29,"1,823.31","1,823.99","1,827.98","1,802.86",,-0.04%
1998/12/28,"1,823.99","1,806.04","1,832.07","1,805.25",,0.99%
1998/12/24,"1,806.04","1,818.96","1,818.96","1,805.67",,-0.71%
1998/12/23,"1,818.96","1,767.82","1,818.96","1,767.82",,2.89%
1998/12/22,"1,767.82","1,787.30","1,793.62","1,751.68",,-1.09%
1998/12/21,"1,787.30","1,735.60","1,790.48","1,735.60",,3.01%
1998/12/18,"1,735.00","1,689.63","1,735.62","1,689.63",,2.69%
1998/12/17,"1,689.63","1,656.28","1,689.64","1,656.28",,2.01%
1998/12/16,"1,656.28","1,663.78","1,676.82","1,641.51",,-0.45%
1998/12/15,"1,663.78","1,614.08","1,663.95","1,614.08",,3.08%
1998/12/14,"1,614.09","1,674.68","1,674.68","1,607.53",,-3.64%
1998/12/11,"1,675.01","1,652.78","1,680.75","1,644.40",,1.35%
1998/12/10,"1,652.76","1,685.38","1,697.03","1,652.45",,-1.94%
1998/12/9,"1,685.38","1,668.16","1,686.57","1,661.88",,1.03%
1998/12/8,"1,668.16","1,676.89","1,699.04","1,650.64",,-0.52%
1998/12/7,"1,676.89","1,630.01","1,677.47","1,630.01",,2.88%
1998/12/4,"1,630.01","1,574.83","1,630.01","1,574.83",,3.57%
1998/12/3,"1,573.78","1,619.14","1,641.28","1,573.78",,-2.80%
1998/12/2,"1,619.09","1,632.53","1,634.21","1,595.23",,-0.82%
1998/12/1,"1,632.53","1,557.96","1,632.72","1,535.18",,4.79%
1998/11/30,"1,557.96","1,628.38","1,634.40","1,557.47",,-4.32%
1998/11/27,"1,628.35","1,598.48","1,628.86","1,598.48",,1.87%
1998/11/25,"1,598.48","1,580.83","1,598.49","1,567.90",,1.12%
1998/11/24,"1,580.83","1,589.06","1,605.96","1,579.67",,-0.52%
1998/11/23,"1,589.06","1,544.22","1,593.69","1,544.22",,2.90%
1998/11/20,"1,544.22","1,537.45","1,554.96","1,531.25",,0.44%
1998/11/19,"1,537.45","1,514.89","1,550.23","1,514.87",,1.49%
1998/11/18,"1,514.89","1,498.55","1,519.51","1,495.44",,1.09%
1998/11/17,"1,498.55","1,475.60","1,508.19","1,463.25",,1.56%
1998/11/16,"1,475.60","1,465.22","1,488.96","1,457.47",,0.71%
1998/11/13,"1,465.22","1,466.54","1,477.70","1,454.51",,-0.09%
1998/11/12,"1,466.54","1,478.22","1,480.05","1,460.56",,-0.96%
1998/11/11,"1,480.71","1,477.48","1,504.51","1,477.48",,0.22%
1998/11/10,"1,477.48","1,467.63","1,488.01","1,457.67",,0.67%
1998/11/9,"1,467.63","1,458.34","1,470.60","1,446.99",,0.64%
1998/11/6,"1,458.34","1,442.03","1,460.12","1,438.93",,1.13%
1998/11/5,"1,442.04","1,434.00","1,445.85","1,422.89",,0.56%
1998/11/4,"1,434.00","1,401.73","1,437.61","1,401.34",,2.30%
1998/11/3,"1,401.73","1,418.79","1,418.82","1,395.43",,-1.20%
1998/11/2,"1,418.79","1,400.52","1,419.80","1,400.52",,1.30%
1998/10/30,"1,400.52","1,396.30","1,414.60","1,395.06",,0.30%
1998/10/29,"1,396.30","1,379.96","1,397.99","1,370.61",,1.18%
1998/10/28,"1,379.96","1,353.34","1,380.68","1,348.01",,1.97%
1998/10/27,"1,353.34","1,368.93","1,392.34","1,352.85",,-1.14%
1998/10/26,"1,368.93","1,340.60","1,369.47","1,339.39",,2.11%
1998/10/23,"1,340.60","1,355.19","1,360.81","1,339.16",,-1.08%
1998/10/22,"1,355.19","1,332.05","1,355.69","1,318.08",,1.74%
1998/10/21,"1,332.05","1,283.23","1,332.05","1,283.23",,3.80%
1998/10/20,"1,283.23","1,310.17","1,334.55","1,282.83",,-2.06%
1998/10/19,"1,310.17","1,293.91","1,310.86","1,283.54",,1.26%
1998/10/16,"1,293.91","1,299.66","1,318.33","1,288.86",,-0.44%
1998/10/15,"1,299.66","1,235.67","1,300.51","1,231.73",,5.18%
1998/10/14,"1,235.67","1,206.50","1,253.43","1,172.08",,2.38%
1998/10/13,"1,206.90","1,243.40","1,243.40","1,199.30",,-2.94%
1998/10/12,"1,243.40","1,198.42","1,258.87","1,198.42",,3.80%
1998/10/9,"1,197.87","1,128.88","1,199.13","1,128.88",,6.11%
1998/10/8,"1,128.88","1,144.69","1,144.69","1,063.27",,-1.93%
1998/10/7,"1,151.09","1,184.10","1,204.87","1,139.34",,-2.85%
1998/10/6,"1,184.84","1,207.68","1,250.40","1,174.40",,-1.89%
1998/10/5,"1,207.68","1,267.49","1,267.49","1,174.94",,-5.39%
1998/10/2,"1,276.44","1,273.74","1,285.69","1,228.70",,0.21%
1998/10/1,"1,273.74","1,345.48","1,345.48","1,266.38",,-5.33%
1998/9/30,"1,345.48","1,384.44","1,384.44","1,343.60",,-2.85%
1998/9/29,"1,384.89","1,383.30","1,400.39","1,369.04",,0.12%
1998/9/28,"1,383.25","1,390.09","1,413.16","1,367.74",,-0.49%
1998/9/25,"1,390.09","1,356.46","1,390.31","1,339.07",,2.48%
1998/9/24,"1,356.46","1,394.65","1,402.75","1,347.90",,-2.74%
1998/9/23,"1,394.65","1,336.19","1,394.65","1,336.19",,4.38%
1998/9/22,"1,336.19","1,327.70","1,345.43","1,325.75",,0.64%
1998/9/21,"1,327.70","1,300.70","1,327.70","1,259.30",,2.08%
1998/9/18,"1,300.70","1,291.79","1,302.83","1,285.58",,0.69%
1998/9/17,"1,291.79","1,331.45","1,331.45","1,283.08",,-2.98%
1998/9/16,"1,331.45","1,324.17","1,336.52","1,314.55",,0.55%
1998/9/15,"1,324.19","1,308.23","1,324.37","1,295.48",,1.22%
1998/9/14,"1,308.23","1,290.20","1,319.97","1,290.20",,1.40%
1998/9/11,"1,290.20","1,235.37","1,290.35","1,235.37",,4.44%
1998/9/10,"1,235.37","1,261.77","1,261.77","1,215.36",,-2.09%
1998/9/9,"1,261.77","1,286.47","1,299.50","1,261.76",,-1.92%
1998/9/8,"1,286.47","1,205.41","1,286.69","1,205.41",,6.72%
1998/9/4,"1,205.41","1,208.96","1,231.41","1,181.52",,-0.29%
1998/9/3,"1,208.96","1,221.44","1,230.14","1,186.38",,-1.02%
